BF	No_of_unique_perms
11111111101100001111111111110000	60
00000011001100110000001000100010	30
10101010101010100000001000001010	60
00000011001100110000101110111011	60
00000000000000000100000011110000	120
11111111111111110001010100111111	15
00001010000010000000100000001000	60
01000100010000000100000001000000	60
01010001010101010000000000000000	60
11011100111111111111111111111111	60
10001111111111111000100011111111	60
11101010000000001111111111111111	60
11111111010101011101010101010101	60
00000000111111110000000001110000	60
01011111010111010101010101010101	60
00000100111111110000010111111111	60
11101110101010101110110010100000	30
00000011000011110000001000001111	60
10001010100010101111111110001010	120
00110011001100110111001100110011	30
10101010000000001010111000001100	30
00110000011101010011000011111111	60
01110011001100110101000000000000	60
11111010111110101111111111111110	30
10101010100010001010101010001010	30
00110011101100110011001111110011	120
01010101110111010101000011011100	60
11111111111111111010101010101110	30
10101010101010101111101111111111	60
00000000101000101010001010100010	60
11001100110011000100000011001100	120
11001111110111111100110011001100	60
01011111000100111111111100110011	20
00000000101010110000000010111011	60
00000000110101010000000011000000	60
00010011000100110001001100110011	30
11011100110111001101110000000000	60
11101010110000001010101000000000	10
10111010101110101011101110111010	120
11001000100010001100110011001100	60
00000000000000001111111100101010	60
11111111111111111100110111001100	30
11111111101000100000000000000000	120
00000000000000001111000000010000	60
11111111010001011111111101000100	120
10110000101100001011000011111111	60
01000100110011000100111111001111	30
00000000000000000100111111111111	60
10100010111100110010001000110011	60
11110000101000001111001110110011	30
00000000101011100000000011101110	60
00000010000010100000001000000010	120
10001111100011111000111100000000	30
11111010111110101111001011110000	120
00001100000000000100110001000100	60
00100011001000110000001100100011	120
01000100110001000000000000000000	60
00001111000011111110111111111111	60
10100000101000001111111110110011	60
10111111101111111011111100110011	60
00001011111111110000111111111111	60
00100011000000000010001100100011	60
10101010100010101000101010001010	60
11110101111101011111110111111111	120
11111111111111110101110111011101	60
11111111101110101111111110111011	60
00000000000000000000001100001011	60
00000000000000100010001000100010	60
11111111010001000000111100000100	120
00010011000000110001000100000000	60
00000011000001110000000000000101	60
10001000110011001000000011000000	60
00000000000000000000111000001010	30
00000000111111110000000010101110	60
00001111000000001110111111101110	60
11111111110011010000000000000000	30
01001100000000001111111100000000	60
00000000010101010000110001011101	30
00010001000100010001111100010001	30
00000000111111110000000010111010	60
11110011111100111111011111110011	60
11010000000000001100000000000000	60
10101110101011111110111011111111	60
11011101110111010000110100000000	120
11011101110111010101010101011101	60
11111111000000001011000000000000	120
00000000000000000001000011110000	60
11110000111100001011000010100000	60
00010001010101010001111101011111	30
00001111000011110000111000001100	30
11001101110011011100110111011101	60
01010101111111110101010011111111	20
11001100111111110000100011111111	120
11111111000011111111111110001111	60
00000000101110101011101010111010	60
00001010000000000000111000000000	120
11111111111101111111011111110111	30
11111111111101011111111111111101	60
11111111010111111111111101001111	60
00101010001111110000000000111111	30
11111111111110111111111111111010	20
11001111010011111111111101011111	60
00000101000000000000011100000011	60
10111111000000001111111111111111	60
11111011111110110000000011111011	60
10101010101010101011101010111011	60
00100011001100110010001100100011	120
00000000111111110000000011111110	5
01000100010001001111010011111111	120
00110000001100000111010100110000	60
00000101000001110000000000000000	60
00000101000001000000111100001111	60
11101010110000001111101011110000	60
10111010111111111010101010101010	120
01000100010001001100010001000100	60
11111111011101011111111111111111	60
11111111001100111111111100010011	60
11111101111100001111111111111111	120
11110011111100110011001110110011	120
00000000000000001010111010101111	120
11111111111111110000111111011111	120
11110000111000001111000000000000	60
11110101111101001111000011110000	60
00000000000011010000000011111111	120
00001111000011100000111100001100	30
10001111111111111000100010001000	30
11111100111111101111111111111111	60
10110000000000001111000000000000	30
00010011010111110000001100001111	60
10100000111111111010000010110011	60
10000000100010000000000010001000	30
00000000010111010000000000001100	60
11101010111010101111111111101010	60
10111010111111111011101111111111	120
11101110111111111110101011111111	60
00000000000000000000110100000000	60
00010001000000010011001100000011	60
00000000101100001011101110111011	120
00001010000000001100111011001100	60
11000000111100001100000011100000	60
11011101110111110101010101011111	30
10001000101010101100100011111010	120
00000000111111110000000011111000	30
01001100010011000100110011001100	30
11101110111111111110000011111111	15
00000000000000110010001000100011	60
10111011000010110000101100001011	60
00001100000011110000010000001111	120
10101010101010100010000000000000	60
11111111111111011111111111111100	20
11111111111111110010111100001111	60
00111111111111110001111101011111	60
01001111110011110000111111001111	120
00100010001000100010001000101111	20
01011101010101010101110101011101	120
11111011111100110011001100110011	60
01111111011101110011111100110011	60
10001000000000001000101000000000	30
11110111010101011111010101010101	120
00000000111100000000000011100000	20
11111111111010101110101011101010	15
00000000010111011111111111111111	120
01111111001100110000000000000000	60
10110000101110111011000010110000	120
00000000000000000000101011001110	60
00110011001111110111011101111111	15
00110011001110110011101100111011	60
11111100110011001111110111001100	60
11011101000000000101110100000000	120
01000000000000000000000000000000	5
11101110111011111111111111111111	30
00000101000001010000110100000101	60
10101010111111111010101011111011	60
00101010000010100000101000001010	60
11100000110000001111000011000000	120
00000000110101011101010111010101	30
00001010000000000000111000001100	60
10101010000010101010101000101010	60
10111111111111111011111110111111	60
11101110000000001111111011110000	60
11100000111000001111111111100000	60
11110011111100111111111111110111	120
11110100111101011111010011110100	120
00000111000000000000000000000000	30
01110111010101110111011101110111	60
00000000101010100000000010101110	60
11111100111100000101010001010000	60
11001100010001001100110011000100	120
01000100110001000100010011001100	120
00000000110000000101010111010101	30
00001110000011100000110000001110	120
11001100110011001100111111011111	60
00011111000000000000000000000000	30
11111000000000001111110000000000	120
00010101111111110001010100010101	60
00000000111110110000000011110000	120
00100011000000001111111100000000	120
10001111110011111100111111001111	60
00001100000000000101110100000000	60
01011111010111111111111101111111	60
00000000110111000000000000000000	120
01110011111111110101000001010000	60
01110101001100000000000000000000	60
11111011101010101111111111111111	120
11111111110001001111111111110101	60
00010001000000011111111111111111	60
10110000001100000000000000000000	30
00001010000010100000100000001010	60
11111111111110101111001111110010	60
00000011000000110011001100010011	120
11110000010000001111000011110000	120
00001110000000001110111000000000	30
01110000000000001111000000000000	10
11111111000100001111111111111111	60
00000000111000001111000011110000	60
11101110111010101100110011000000	30
00000011000000110000001100010011	20
00110001000000001111111111111111	120
00110011000000010011001100000000	60
00000000110011001000110011001100	120
11111111000000001111111111001101	60
01000000000000001111000011110000	60
00000000111111110101110111111111	120
11011101110111111100110011001100	60
00110000000100001111111101010101	120
11001100110111000000000001010000	30
00000100110011000000110011001100	60
00000011000000000000101100000000	120
11110101111101011111000011110100	120
11111111111110101111111111111000	30
00000001000000000001000100010001	60
00000000000000000011000100110000	60
10110011101100111011101110110011	120
11110010111100001111111111111111	60
00000000100010101010101010101010	120
11110010111100101111001011111111	60
11010101110111011111111111111111	60
00110011001100010011001100000000	120
00110000001000001111111111111111	60
00111011001110110011101110111011	60
11111111111111111111111111000100	60
01000100010101010101010001010101	120
11111111111111110100010001000000	60
10101010111111100000000000000000	60
