BF	No_of_unique_perms
00010000000100010111011111110111	60
01010101010001010101010101000100	60
01011111010111011111111111011101	30
01111111111111110000011100011111	20
01111111011111110111111100000001	10
11110001011100010111000000110000	120
00101011111111110010001110111111	120
00101011001010101011111110101011	20
01010101111101010001000000110000	120
00011111000000010001111100000111	60
11001000111010001000000011000000	60
11011101111111110100110011001101	60
10001000100010001100111011001111	120
11001101111111110000010000000100	60
11110011001100010001000100010001	60
10101000111010001110100011101010	30
11001101111111110000110000001101	120
10100000111110001111100011111010	60
00011111000111110001010100000001	120
11001110110011000000110000000000	120
11111111001000001111111100100010	120
00110000111111110001000001110101	120
00001111000000001111111110101011	120
00000100000000000100111101000100	60
11111111111110101110000011000000	60
11101110100000001111111110100000	120
11111111000101010101011100000000	60
10001100100011101000111011111111	60
00001110000010101010111010001110	120
00001000000011110000111100001111	30
01010101010111110100010001001101	30
11111111110111010100111101001100	120
00000000001000101010001010100010	120
11111000100000001111111111111010	60
00000000011100110101010101110111	60
11110000111110001000000010001000	60
00000100010001011100110011011101	120
10110000001000001011101110110010	60
10001111111011111010111111101111	120
00101010000000101010111110101011	120
00100010101010111010101110111011	60
00010000010100000101000111110111	120
11111111000001110000111100000000	60
00000000111000001111111011111110	60
01001101010111110000010101001111	60
00010101000100010101111101010101	120
11111110101010001110100010101000	60
11110010101100100010000000100000	60
00000000000101110001011101111111	10
10110011000000001111111110111010	120
11110100111101011101000011110100	60
11010101110101011111110111110101	120
00000100010111010000110111011111	120
11011101111111010100010011011101	120
01000101110011011100110111011111	60
01011111000101010001000100000000	120
11110101011100010111000001010000	120
00000001000000110001011100010111	30
01000000010001000101010111110101	120
00100011001000101011111100101010	120
10001000111011101100100011101110	120
00001100100011001100110011101110	120
00000000001010100011111100111111	60
11111111101111110000111100000010	120
00001100010011110000000000001111	60
11100000000000001110101010100000	60
11111011001000000010000000100000	30
10110000101000001011000000100000	120
00000000111011100000100011111111	60
10001100000000001111111110101111	120
00000000000000010001000100111111	60
01010101010111110000000100010011	60
00000000111111011111110111111111	30
10001111100010101010111110101010	120
01010101011101110000010101110111	120
00110000101100101011001011110011	60
00001111101011110000000010001010	120
00110000101100110010000010110011	120
00110001111111110011000000110000	120
01001111010011111100111101001111	120
00000000111111001110111011111111	60
11110011111101110011000011110000	120
11111011001100111111001000100010	60
00101111111111111011111111111111	30
11001110100011001100111000001100	120
00000101000011010000010101001101	120
00111111011111110000000100110111	120
00001000000010001000100010101111	120
00100010001100110010101011111111	120
00001011101110110000000000001011	60
00000000101010101010000011101110	120
10110000101100111011101111111011	120
11110011101100001111101111111011	60
00000100010001000000000000000000	30
00100000101100100010001010110010	120
11001000100000001110101011101010	120
11110000111110110011000011110000	120
01010101000100000111010101110000	60
00001111110011110000100000001000	120
10100000101010100000000010001000	120
10101110000010100000000000000000	120
10111011000000101111111110111011	120
00110011111110110011000010111011	60
00001101110011110000110000001111	120
11111010101100001111111110111011	60
11101000111010101000100011001000	60
10101111111011110000100010101110	60
00110000011100001111010111110101	120
01010100111101010100000011010000	120
11111111110111001101010001000100	120
10110010111110111010000010100000	30
10111111000010101111111100001011	60
00001011001010110000001100001011	120
11111111111110101110100011000000	60
00110010101100101111001011111011	120
00001010110011110000111011001111	120
00010111111111110000000101011111	60
10111010101110110000000010111010	120
11010000111100000101000001010000	120
11010101010101010100010000000000	60
11011111010011011101111100001100	120
00100010000000101111111100101111	120
00000000000000100000101100101111	30
00001111000010001111111111001111	120
10111111001000110011111100000000	120
00001110000011100000111000001000	30
00010001001111110000000000110111	120
01110000001100001111010100110000	60
00000101000001000100010101000101	120
00110011001101110000000000010101	60
01110000001100000111011100110000	120
11001000100000001111111010100000	60
10101010111111100000000011110000	120
00000000100000001000000010000000	10
00111111000010110010101100001011	120
10001000111111110000100010101110	120
10110010101110110011001000110011	120
00111111000000101011111100100010	120
00000001010101010000000000000101	120
00000000000000000101111111011111	60
00000000000010001000100010101010	120
11110111010100010111001100010001	60
00110000111111110010000010111011	60
00110010000000001111101010111010	120
00000100010001010101110111011111	30
01010111000000000111111100000011	20
01001111000001000101111101010101	120
10001100100010001100111110001100	60
01000100110111000000000011001100	120
00001100101011110000100000001000	120
01110000011101110001000000010001	60
10110011000000001111001110110011	120
10101010101000101010001000000000	60
00101111001000111111111100111011	60
10101011101010100000001000000000	30
11011111110111111100110100000000	60
01001100000001001101110101001101	60
10001111000011110000111000001110	20
10101111111111110010111111111111	60
00101010001111110010001000110011	120
01110111011101110001000101010111	120
11111111001100001111111101110000	60
00010001000000010011111100001111	120
11111111001010100000101100000010	120
10001010000010101110111111101110	120
10000000000000001111111011101010	20
00001010000000101011101110111011	120
11001100000000001101110001010100	60
00000000111011001100110011101110	120
11111111010101011111001101010001	60
11111011000000001111101100110010	60
10110000000000001011101110100000	120
01010000111111000000000000000000	120
10101110100010001110111111101111	120
00000000000000001111111100110010	60
11111010111111111010100011111010	60
00010111011101110000000001010101	120
11110000010100001111011111110000	120
11001101110011010000000011001100	60
10001110100011111111111111111111	60
11000000110100000000000001010000	30
00000001000101010001010101011111	20
00000000100010001110000011111010	120
11101000101010001010100010100000	60
01010101011101110000000001110011	120
10000000101010001100000011111000	120
00010000000000000111011101110000	30
00000000110011011100110111011111	30
11111100111100001100100010000000	120
11110000000000001111001000110010	60
11111111111111111110110011101000	60
11111010111110101011001010111010	120
11101000000000001111111011101100	60
00110011000000001011111110111011	120
11001110110011110000110000001111	120
00111111000100110000011100000001	60
11101100000000001111111110001000	120
11000000010000001111111111110000	120
11000000110001001101110011011100	120
11001101010011001100110101001101	60
00000100000001010100111111011111	120
00001011101010110000000000100011	60
11100000111110100000000011111010	120
11110000100000001111111011101010	120
00110011001000100010000000000000	60
01110111011100000111001100000000	60
11111111111101001111010011110100	60
10111010111111111011000011111011	120
11001100111111101100100011111000	60
11001110110011100000101010001010	120
00010000000100001111000101110000	60
10101111100011111000101010001010	120
00000011101011110000101110101111	120
00101011001010110010101100000011	30
00000000101010101000000011111111	60
00110010000000001111101100100010	60
11000000100000001110111010101010	120
11110100110000001111010111110100	60
00100000001000101010000011111111	120
11000000110100001100010011011101	60
11110101000000000101010000000000	60
01010111011111110000000000010101	60
11100000111011101010000010100000	120
11110011111100110011000011110001	120
00001010000011111110111011101111	120
00011111011111110001001101010111	120
11011101110101010100000000000000	60
11110011011100001111000101110000	120
00000000000000001110101011111111	60
10101111101011110000001000000000	120
11110011000100011111011101110111	60
01001100110011110100110011111111	120
10000000110000001110100011101010	60
00100011101111110010001010111011	60
